"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.593393000E0,6.079848589E-1,-8.862781177E-1,-4.723193693E-1,1.173976183E0
2.603369000E0,7.540066445E-1,-7.052558494E-1,-6.493286204E-1,1.219647281E0
2.613345000E0,8.351396853E-1,-6.315469453E-1,-1.172074962E0,1.571645493E0
2.623321000E0,7.903909439E-1,-5.744884993E-1,-1.811497815E0,2.058222343E0
2.633297000E0,7.143486352E-1,-4.112634013E-1,-2.242430007E0,2.389126178E0
2.643273000E0,7.107473351E-1,-1.394787513E-1,-2.478679154E0,2.582337399E0
2.653248000E0,8.284339522E-1,9.526303841E-2,-2.706676710E0,2.832221155E0
2.663224000E0,9.422267622E-1,2.390883357E-1,-3.027888240E0,3.180104038E0
2.673200000E0,1.008483025E0,3.536146789E-1,-3.375258458E0,3.540402662E0
2.683176000E0,9.865819860E-1,4.093798669E-1,-3.588992901E0,3.744570193E0
2.693152000E0,8.155779715E-1,4.317984572E-1,-3.670012506E0,3.784258068E0
2.703128000E0,6.348906755E-1,4.064628372E-1,-3.533630878E0,3.613148958E0
2.713104000E0,4.539232980E-1,3.735650133E-1,-3.286096020E0,3.338266651E0
2.723080000E0,5.156812973E-1,3.599905925E-1,-3.227425643E0,3.288129667E0
2.733056000E0,5.665916884E-1,-1.368426437E-1,-3.503943980E0,3.552094518E0
2.743031000E0,3.772586994E-1,2.456158384E-1,-3.367989784E0,3.397941502E0
2.753007000E0,6.804327379E-1,8.123153713E-1,-3.047682819E0,3.226641526E0
2.762983000E0,6.747286329E-1,5.569419553E-1,-2.944818016E0,3.072034541E0
2.772959000E0,3.540452532E-1,3.630741217E-1,-2.810525014E0,2.855909963E0
2.782935000E0,4.297174332E-1,5.042115453E-1,-2.314272407E0,2.407227270E0
2.792911000E0,7.783146894E-1,6.049408715E-1,-1.845518085E0,2.092286839E0
2.802887000E0,9.447252774E-1,7.267966264E-1,-1.069659226E0,1.601533654E0
2.812863000E0,1.258721635E0,8.150528184E-1,-9.439920366E-2,1.502532017E0
2.822839000E0,1.593786242E0,9.198645245E-1,1.400676536E0,2.312617583E0
2.832814000E0,2.019453747E0,7.557296728E-1,3.115481284E0,3.788871126E0
2.842790000E0,2.108950499E0,-1.692877105E-1,4.763094508E0,5.211851862E0
2.852766000E0,1.556405430E0,-1.569466941E0,5.817124127E0,6.222905868E0
2.862742000E0,9.435191430E-1,-2.453317441E0,5.682402524E0,6.260885982E0
2.872718000E0,4.491702425E-1,-3.303070487E0,4.748940738E0,5.802108813E0
2.882694000E0,8.819603875E-2,-3.495466686E0,4.638900817E0,5.809084841E0
2.892670000E0,4.637710324E-1,-2.980256529E0,4.597093225E0,5.498206859E0
2.902646000E0,6.578512296E-1,-2.813585447E0,5.034918700E0,5.805121672E0
2.912621000E0,7.372875546E-1,-2.367523877E0,5.210903519E0,5.770812571E0
2.922597000E0,1.152052196E0,-1.742652113E0,4.923585375E0,5.348434686E0
2.932573000E0,1.676103344E0,-1.315425155E0,3.841123670E0,4.392481851E0
2.942549000E0,1.697949418E0,-1.120375782E0,2.877929378E0,3.524308673E0
2.952525000E0,1.660866084E0,-9.439601693E-1,2.215953814E0,2.925745761E0
2.962501000E0,1.153128083E0,-1.049552113E0,2.794631698E0,3.200192235E0
2.972477000E0,6.980384119E-1,-1.161624965E0,3.083425094E0,3.368106366E0
2.982453000E0,7.081498557E-1,-1.091991935E0,2.941306179E0,3.216396220E0
2.992429000E0,8.100842200E-1,-9.995356151E-1,2.562313634E0,2.867186608E0
3.002404000E0,1.013668920E0,-9.059506363E-1,2.023267009E0,2.437597305E0
3.012380000E0,1.333565849E0,-8.429094654E-1,1.416587979E0,2.120286713E0
3.022356000E0,1.652082689E0,-9.139626373E-1,1.008209082E0,2.140371573E0
3.032332000E0,1.918241368E0,-9.254040304E-1,4.397854614E-1,2.174726147E0
3.042308000E0,2.013617349E0,-8.849048992E-1,-6.210988480E-1,2.285492351E0
3.052284000E0,2.054639952E0,-7.233428223E-1,-1.880342347E0,2.877578411E0
3.062260000E0,1.934805945E0,-5.171783307E-1,-2.616321441E0,3.294857410E0
3.072236000E0,1.743804745E0,-4.157519433E-1,-2.969838252E0,3.468954297E0
3.082212000E0,1.683523168E0,-3.483755006E-1,-3.231905195E0,3.660713993E0
3.092188000E0,1.674059157E0,-3.018739101E-1,-3.294987881E0,3.708173008E0
3.102163000E0,1.652689630E0,-3.026679620E-1,-3.176820331E0,3.593769375E0
3.112139000E0,1.660974258E0,-2.848187515E-1,-3.053475655E0,3.487645450E0
3.122115000E0,1.765866728E0,-1.545419097E-1,-2.961543977E0,3.451508544E0
3.132091000E0,1.889374687E0,7.627225041E-2,-3.060722694E0,3.597718385E0
3.142067000E0,1.792695216E0,3.489399031E-1,-3.254264363E0,3.731722355E0
3.152043000E0,1.441582049E0,6.775272565E-1,-3.295365611E0,3.660141595E0
3.162019000E0,1.203784705E0,8.741118161E-1,-3.344086366E0,3.660065943E0
3.171995000E0,1.077317909E0,8.900549805E-1,-3.578103631E0,3.841306723E0
3.181970000E0,9.473787439E-1,8.815667237E-1,-3.854140742E0,4.065598016E0
3.191946000E0,7.715653946E-1,9.125470264E-1,-3.953686665E0,4.130338179E0
3.201922000E0,5.895845483E-1,1.044365048E0,-4.013063385E0,4.188434795E0
3.211898000E0,5.144057272E-1,1.253329479E0,-3.800079725E0,4.034359175E0
3.221874000E0,5.082907091E-1,1.453454674E0,-3.180554947E0,3.533669439E0
3.231850000E0,4.876227021E-1,1.594776321E0,-2.385748186E0,2.910821503E0
3.241826000E0,5.004396527E-1,1.714224120E0,-1.739795748E0,2.493169353E0
3.251802000E0,4.153191032E-1,1.770326838E0,-1.147907835E0,2.150404490E0
3.261778000E0,2.515688521E-1,1.762211195E0,-5.537383389E-1,1.864216010E0
3.271753000E0,2.754199371E-2,1.681961084E0,-2.056313717E-1,1.694708208E0
3.281729000E0,-3.035001670E-1,1.495235369E0,1.155468285E-2,1.525770189E0
3.291705000E0,-7.021222535E-1,1.172888310E0,1.897678757E-1,1.380092205E0
3.301681000E0,-1.179643598E0,8.283922908E-1,3.036342144E-1,1.473087418E0
3.311657000E0,-1.621650271E0,6.062814188E-1,5.597644794E-1,1.819522748E0
3.321633000E0,-1.927589604E0,4.938349302E-1,1.090713880E0,2.269169757E0
3.331609000E0,-2.015486850E0,5.245792978E-1,1.992939255E0,2.882564406E0
3.341585000E0,-1.716048305E0,4.959691639E-1,2.908688071E0,3.413396181E0
3.351561000E0,-1.158929983E0,3.045628984E-1,3.314425195E0,3.524385286E0
3.361536000E0,-9.055797766E-1,-6.936698109E-3,3.157860149E0,3.285148942E0
3.371512000E0,-1.142272143E0,-2.517061155E-1,2.709528982E0,2.951218210E0
3.381488000E0,-1.679863834E0,-4.400544333E-1,2.200790230E0,2.803402940E0
3.391464000E0,-2.116398244E0,-5.723526576E-1,1.655388851E0,2.747187897E0
3.401440000E0,-2.396059020E0,-6.388945565E-1,1.238354321E0,2.771787601E0
3.411416000E0,-2.512856714E0,-6.362375817E-1,1.120680860E0,2.824034829E0
3.421392000E0,-2.360904682E0,-6.071979699E-1,1.228667239E0,2.729868766E0
3.431368000E0,-1.813846495E0,-6.235209109E-1,1.643114376E0,2.525597412E0
3.441345125E0,-1.146536517E0,-7.433645658E-1,2.451799504E0,2.806859040E0
3.451320125E0,-7.400008088E-1,-1.078146021E0,3.209520299E0,3.465691936E0
3.461296125E0,-7.483962411E-1,-1.655844788E0,3.620945011E0,4.051316041E0
3.471272125E0,-1.212572339E0,-2.176810799E0,3.312662845E0,4.145186613E0
3.481248125E0,-1.909822985E0,-2.458012170E0,2.329047736E0,3.887635659E0
3.491224125E0,-2.417640216E0,-2.442826659E0,1.054122589E0,3.594935428E0
3.501200125E0,-2.523258911E0,-2.082661856E0,-1.381591809E-1,3.274660883E0
3.511176125E0,-2.303353755E0,-1.400210367E0,-1.018920012E0,2.881705325E0
3.521152125E0,-1.893296269E0,-6.490440072E-1,-1.508681626E0,2.506381681E0
3.531127125E0,-1.414586623E0,6.010528386E-2,-1.840774823E0,2.322309176E0
3.541103125E0,-1.049933352E0,7.481664455E-1,-2.082717404E0,2.449453992E0
3.551079125E0,-8.857707256E-1,1.179099807E0,-2.249029759E0,2.689423914E0
3.561055125E0,-9.043275954E-1,1.290938916E0,-2.448802221E0,2.912209471E0
3.571031125E0,-9.740632434E-1,1.243177689E0,-2.675840834E0,3.107155313E0
3.581007125E0,-1.006189162E0,1.167725511E0,-2.888768361E0,3.274291090E0
3.590983125E0,-9.397782406E-1,1.082286142E0,-2.896458035E0,3.231717126E0
3.600959125E0,-8.975133964E-1,1.252187664E0,-2.487689129E0,2.926106875E0
3.610935125E0,-7.615634398E-1,1.278946862E0,-1.985926690E0,2.481851882E0
3.620910125E0,-6.623261037E-1,1.128226400E0,-1.561394860E0,2.037038189E0
3.630886125E0,-7.121980293E-1,1.026365272E0,-1.288619326E0,1.794767804E0
3.640862125E0,-7.551019742E-1,9.072607049E-1,-1.315814141E0,1.767672999E0
3.650838125E0,-7.861791945E-1,7.944658685E-1,-1.559000425E0,1.918263816E0
3.660814125E0,-7.794586971E-1,7.897869265E-1,-1.772771705E0,2.091420276E0
3.670790125E0,-7.481785785E-1,8.705282038E-1,-1.771274818E0,2.110688281E0
3.680766125E0,-7.275079402E-1,9.480573133E-1,-1.848666226E0,2.201283100E0
3.690742125E0,-7.854069234E-1,1.008496473E0,-2.217553028E0,2.559584068E0
3.700718125E0,-8.521252620E-1,1.093597873E0,-2.582140957E0,2.930789261E0
3.710693125E0,-8.575630264E-1,1.168469715E0,-2.831926408E0,3.181280089E0
3.720669125E0,-7.251168676E-1,1.257323712E0,-2.803274467E0,3.156739635E0
3.730645125E0,-4.228794068E-1,1.270364026E0,-2.522107594E0,2.855464668E0
3.740621125E0,-5.751613677E-2,1.174568507E0,-1.823778722E0,2.170043343E0
3.750597125E0,2.986903936E-1,9.487404142E-1,-7.563917238E-1,1.249581036E0
3.760573125E0,4.961998366E-1,5.757786874E-1,3.174149323E-1,8.237035959E-1
3.770549125E0,4.337936734E-1,1.974202730E-1,1.337709625E0,1.420077024E0
3.780525125E0,3.129551878E-1,-1.119278406E-1,2.178708220E0,2.203914313E0
3.790501125E0,2.363091541E-1,-3.506278481E-1,2.597410376E0,2.631600761E0
3.800476125E0,3.220965786E-1,-5.495951481E-1,2.481769992E0,2.562222341E0
3.810452125E0,7.126068959E-1,-7.267722143E-1,2.308295968E0,2.522743886E0
3.820428125E0,1.312535900E0,-8.237991567E-1,2.432351080E0,2.884047037E0
3.830404125E0,1.848847489E0,-7.730140422E-1,2.715790765E0,3.375101069E0
3.840380125E0,2.202707240E0,-8.216823184E-1,3.319537416E0,4.067727827E0
3.850356125E0,2.240889558E0,-1.244341870E0,4.040101495E0,4.784599544E0
3.860332125E0,1.746117465E0,-1.972569310E0,4.763463467E0,5.443394170E0
3.870308125E0,1.166446286E0,-2.596999902E0,4.951478348E0,5.711579751E0
3.880283125E0,1.013025726E0,-3.100264490E0,4.306229330E0,5.401987789E0
3.890259125E0,1.103849723E0,-2.912268321E0,3.345276859E0,4.570631056E0
3.900235125E0,1.275152165E0,-2.025604433E0,2.409890170E0,3.396565470E0
3.910211125E0,1.658915599E0,-1.220401176E0,2.155722815E0,2.981362248E0
3.920187125E0,2.111175803E0,-1.077190440E0,2.482892073E0,3.432514466E0
3.930163125E0,2.578051414E0,-1.761657318E0,3.388670216E0,4.607914000E0
3.940139125E0,2.801220925E0,-2.733888482E0,4.225033724E0,5.759504742E0
3.950115125E0,2.498795622E0,-3.279234897E0,4.341897345E0,5.987439656E0
3.960091125E0,2.176574717E0,-3.588774800E0,3.702296737E0,5.596765423E0
3.970066125E0,2.133729976E0,-3.786087922E0,2.788105035E0,5.163409247E0
3.980042125E0,2.043391371E0,-3.499398354E0,1.592462870E0,4.353983823E0
3.990018125E0,2.062871516E0,-2.890069659E0,2.197208226E-1,3.557557978E0
3.999994125E0,2.337788008E0,-2.109635793E0,-9.905405509E-1,3.301058395E0
4.009970125E0,2.782519190E0,-1.290310341E0,-1.726031987E0,3.519446013E0
4.019946125E0,3.146605721E0,-6.232719657E-1,-2.265140008E0,3.926888687E0
4.029922125E0,3.340259948E0,-1.660142930E-1,-2.748336952E0,4.328770411E0
4.039898125E0,3.352199670E0,1.112409389E-1,-3.073465531E0,4.549264506E0
4.049873125E0,3.130417120E0,2.269808717E-1,-3.159116716E0,4.453206719E0
4.059849125E0,2.830166104E0,1.568495134E-1,-3.319954907E0,4.365379999E0
4.069825125E0,2.579870483E0,1.450767294E-2,-3.562405611E0,4.398485640E0
4.079801125E0,2.148525478E0,-8.556128338E-2,-3.464990999E0,4.077946184E0
4.089777125E0,1.870082822E0,-1.121728389E-1,-3.451354122E0,3.927039315E0
4.099753125E0,1.604424812E0,-5.079622418E-2,-3.488778641E0,3.840356187E0
4.109729125E0,1.391766256E0,1.406145729E-1,-3.459430296E0,3.731547098E0
4.119705125E0,1.288929813E0,4.724844070E-1,-3.299838731E0,3.574005768E0
4.129681125E0,1.035360701E0,8.409705287E-1,-3.193007762E0,3.460419307E0
4.139656125E0,8.203945423E-1,1.040110906E0,-3.299038247E0,3.555071203E0
4.149632125E0,6.968016527E-1,1.114153613E0,-3.321592128E0,3.572092535E0
4.159608125E0,5.931809879E-1,1.217717158E0,-3.228175841E0,3.500831047E0
4.169584125E0,4.626076192E-1,1.276306405E0,-2.816008533E0,3.126158651E0
4.179560125E0,3.660371251E-1,1.269094596E0,-2.090430467E0,2.472748229E0
4.189536125E0,2.590591719E-1,1.171587012E0,-1.276516174E0,1.751919326E0
4.199512125E0,6.241836928E-2,1.037156162E0,-8.990310413E-1,1.373988999E0
4.209488125E0,-2.900746675E-1,1.096074315E0,-6.767046994E-1,1.320398223E0
4.219463125E0,-6.770902502E-1,1.156390245E0,-7.320339775E-1,1.526945759E0
4.229439125E0,-1.054653443E0,1.148153418E0,-1.012920184E0,1.859181932E0
4.239415125E0,-1.424161293E0,1.275617896E0,-1.177853765E0,2.245612588E0
4.249391125E0,-1.792868586E0,1.470379001E0,-1.235321955E0,2.627244280E0
4.259367125E0,-2.061516716E0,1.672123729E0,-1.001737969E0,2.837133746E0
4.269343125E0,-2.200223342E0,1.764087275E0,-2.680521530E-1,2.832814612E0
4.279319125E0,-2.346616865E0,1.650569430E0,7.810003155E-1,2.973373782E0
4.289295125E0,-2.589318414E0,1.415340768E0,1.694164077E0,3.402638867E0
4.299271125E0,-2.818570783E0,1.027654290E0,2.321880219E0,3.793618636E0
4.309246125E0,-3.031617301E0,6.107198940E-1,2.605911643E0,4.044064508E0
4.319222125E0,-3.294498469E0,3.533273613E-1,2.571978496E0,4.194476579E0
4.329198125E0,-3.482542293E0,2.667625496E-1,2.349659756E0,4.209532522E0
4.339174125E0,-3.615522888E0,3.288374680E-1,2.011960248E0,4.150677519E0
4.349150125E0,-3.825813321E0,5.840381719E-1,1.535306922E0,4.163546024E0
4.359126125E0,-3.984369344E0,7.325796689E-1,1.126947321E0,4.204983033E0
4.369102125E0,-3.961606718E0,5.767570728E-1,1.009520613E0,4.128693302E0
4.379078125E0,-3.792613415E0,6.674362779E-2,1.360221405E0,4.029711342E0
4.389054125E0,-3.650330485E0,-6.951395085E-1,2.333532550E0,4.387881693E0
4.399029125E0,-3.622483706E0,-1.315969092E0,3.388754416E0,5.132038517E0
4.409005125E0,-3.560260560E0,-1.760338625E0,4.131703976E0,5.731075385E0
4.418981125E0,-3.046150264E0,-2.571734960E0,4.664974721E0,6.136354071E0
4.428957125E0,-2.457320152E0,-3.292804531E0,5.062909321E0,6.520278737E0
4.438932333E0,-2.187001911E0,-3.705885174E0,5.027290422E0,6.617417266E0
4.448908333E0,-2.300146118E0,-3.958945066E0,4.301266798E0,6.282102695E0
4.458884333E0,-2.671956528E0,-4.084839419E0,2.930016959E0,5.693001331E0
4.468860333E0,-3.016240878E0,-4.005258522E0,1.290482249E0,5.177368955E0
4.478835333E0,-3.140428722E0,-3.570651940E0,-1.332767558E-1,4.757059021E0
4.488811333E0,-3.047765265E0,-2.877665668E0,-1.131533877E0,4.341681900E0
4.498787333E0,-2.764707402E0,-2.055904851E0,-1.776919720E0,3.876570065E0
4.508763333E0,-2.286008720E0,-1.228990590E0,-2.147716223E0,3.368818593E0
4.518739333E0,-1.672079436E0,-6.466932803E-1,-2.391168555E0,2.988603168E0
4.528715333E0,-1.091205850E0,-3.907081725E-1,-2.509244304E0,2.763998926E0
4.538691333E0,-7.360116921E-1,-3.591501649E-1,-2.566526552E0,2.694023125E0
4.548667333E0,-5.873121741E-1,-2.745922637E-1,-2.771391939E0,2.846216749E0
4.558642333E0,-5.632605296E-1,-1.191734178E-1,-2.983906068E0,3.038940630E0
4.568618333E0,-5.130808944E-1,-8.689401001E-3,-2.994460877E0,3.038111824E0
4.578594333E0,-3.001945898E-1,-1.276300997E-2,-2.879467780E0,2.895101791E0
4.588570333E0,-4.037429318E-2,-1.613755506E-1,-2.661052056E0,2.666246462E0
4.598546333E0,1.062669318E-1,-2.712773310E-1,-2.130885597E0,2.150710924E0
4.608522333E0,1.601168644E-1,-2.542625181E-1,-1.550692701E0,1.579536226E0
4.618498333E0,4.170225433E-1,-4.157184680E-1,-1.376717570E0,1.497357978E0
4.628474333E0,6.846865142E-1,-4.525974418E-1,-1.392647724E0,1.616510981E0
4.638450333E0,8.530337001E-1,-3.710913487E-1,-1.546350558E0,1.804598385E0
4.648425333E0,9.029799584E-1,-1.929117773E-1,-1.972856408E0,2.178244745E0
4.658401333E0,8.887118751E-1,8.873069353E-2,-2.681834815E0,2.826644637E0
4.668377333E0,9.212776503E-1,3.992896193E-1,-3.213471263E0,3.366687135E0
4.678353333E0,9.909875706E-1,6.005271008E-1,-3.246700405E0,3.447281927E0
4.688329333E0,1.100421427E0,5.982103609E-1,-2.890320797E0,3.150037661E0
4.698305333E0,1.250857130E0,4.800036339E-1,-2.288203180E0,2.651588362E0
4.708281333E0,1.393007766E0,3.237792610E-1,-1.678263744E0,2.204965496E0
4.718257333E0,1.414969470E0,2.092076750E-1,-1.215816813E0,1.877263161E0
4.728232333E0,1.397984186E0,2.218364914E-1,-1.017893826E0,1.743467537E0
4.738208333E0,1.524861164E0,3.568980367E-1,-8.385380870E-1,1.776435729E0
4.748184333E0,1.866623317E0,5.340290561E-1,-4.457829505E-1,1.992032148E0
4.758160333E0,2.237726653E0,7.254912356E-1,6.885622680E-2,2.353401641E0
4.768136333E0,2.514081121E0,8.421177524E-1,7.302798128E-1,2.750104507E0
4.778112333E0,2.808182620E0,6.366071257E-1,1.565997788E0,3.277728990E0
4.788088333E0,3.068500953E0,9.500592537E-2,2.437343432E0,3.919868267E0
4.798064333E0,3.042899504E0,-4.327287492E-1,2.891862123E0,4.220113517E0
4.808039333E0,2.695364687E0,-7.832068355E-1,2.881804912E0,4.022835231E0
4.818015333E0,2.410330612E0,-1.018862344E0,2.516069759E0,3.630204012E0
4.827991333E0,2.247487848E0,-1.090715342E0,2.302161069E0,3.397176353E0
4.837967333E0,2.288780447E0,-1.147317193E0,2.779600845E0,3.779025474E0
4.847943333E0,2.614376365E0,-1.283102916E0,3.699590646E0,4.708321125E0
4.857919333E0,2.965690530E0,-1.423360517E0,3.752905558E0,4.990548628E0
4.867895333E0,3.245385951E0,-1.320413561E0,3.137759176E0,4.703355673E0
4.877871333E0,3.339813513E0,-1.031377213E0,2.540977144E0,4.321418529E0
4.887847333E0,3.170998843E0,-7.455505474E-1,2.158590290E0,3.907760397E0
4.897822333E0,3.035432317E0,-7.808700688E-1,2.426559997E0,3.963811403E0
4.907798333E0,3.124167031E0,-1.379899040E0,3.077920525E0,4.597622837E0
4.917774333E0,3.091278782E0,-2.069504305E0,3.744670340E0,5.278390714E0
4.927750333E0,2.893460167E0,-2.484790664E0,3.750937970E0,5.349376790E0
4.937726333E0,2.677606985E0,-2.873544258E0,2.941689756E0,4.907175806E0
4.947702333E0,2.259374653E0,-2.850731639E0,1.950690783E0,4.127546394E0
4.957678333E0,1.879266606E0,-2.459640620E0,7.652941096E-1,3.188596874E0
4.967654333E0,1.611143847E0,-1.877609505E0,-7.026663369E-1,2.571952941E0
4.977629333E0,1.547758568E0,-1.150734233E0,-1.883301038E0,2.695657371E0
4.987605333E0,1.598850661E0,-4.161323047E-1,-2.463187541E0,2.965937018E0
4.997581333E0,1.668192645E0,7.343181923E-2,-2.869056228E0,3.319599761E0
5.007557333E0,1.713355516E0,3.196225485E-1,-3.035807709E0,3.500553405E0
5.017533333E0,1.522128175E0,3.493471617E-1,-3.075307404E0,3.449120649E0
5.027509333E0,1.156320005E0,2.250224930E-1,-2.996265328E0,3.219521236E0
5.037485333E0,7.913568308E-1,-4.780098796E-4,-2.756163450E0,2.867522071E0
5.047461333E0,4.998985659E-1,-2.242800428E-1,-2.519553530E0,2.578439471E0
5.057436333E0,3.121418401E-1,-3.033912626E-1,-2.183425169E0,2.226392655E0
5.067412333E0,8.639215445E-2,-2.553788978E-1,-1.751123559E0,1.771754979E0
5.077388333E0,-9.503242057E-2,-5.184579939E-2,-1.374110881E0,1.378368551E0
5.087364333E0,-2.515222205E-1,2.278772499E-1,-1.235411417E0,1.281184155E0
5.097340333E0,-3.703406393E-1,4.822656293E-1,-1.362536318E0,1.492058157E0
5.107316333E0,-4.561372000E-1,6.617200398E-1,-1.711309868E0,1.890639050E0
5.117292333E0,-6.024990012E-1,8.368244143E-1,-2.105207550E0,2.344179809E0
5.127268333E0,-6.739613320E-1,1.038840891E0,-2.109104134E0,2.445758476E0
5.137244333E0,-6.897377045E-1,1.144301273E0,-1.690187386E0,2.154506185E0
5.147219333E0,-6.965676179E-1,1.049424205E0,-1.035591593E0,1.630627964E0
5.157195333E0,-7.689476692E-1,8.738393359E-1,-6.233406705E-1,1.320389827E0
5.167171333E0,-1.031785787E0,7.657602789E-1,-5.137925005E-1,1.383818430E0
5.177147333E0,-1.311768599E0,7.765918073E-1,-6.492087525E-1,1.656895801E0
5.187123333E0,-1.512960910E0,9.036497569E-1,-8.867974967E-1,1.972826247E0
5.197099333E0,-1.585746612E0,1.114364259E0,-8.549711019E-1,2.118342656E0
5.207075333E0,-1.555585943E0,1.195121617E0,-5.698409861E-1,2.042763338E0
5.217051333E0,-1.449742277E0,1.176745426E0,-1.239457691E-1,1.871321731E0
5.227026333E0,-1.178902244E0,9.430442029E-1,5.634675211E-1,1.611408861E0
